,date,amount,positive_transactions,negative_transactions,balance_per_day,sum_outgoing_next_30_days,sum_income_next_30_days,negative_transaction_last_1_month,positive_transaction_last_1_month,negative_transaction_last_2_month,positive_transaction_last_2_month,negative_transaction_last_3_month,positive_transaction_last_3_month,negative_transaction_last_4_month,positive_transaction_last_4_month,negative_transaction_last_5_month,positive_transaction_last_5_month,negative_transaction_last_6_month,positive_transaction_last_6_month
60,2021-01-23,-1.5,0.0,-1.5,1709.7200000000003,-6135.799999999998,4839.92,-6254.82,6692.6,-9843.43,9938.13,-8770.390000000001,9850.0,-6890.899999999999,6480.9,-6530.3099999999995,6185.0,-9622.710000000001,6650.0
90,2021-02-22,-29.0,0.0,-29.0,441.34,-8078.120000000001,8089.07,-6135.799999999998,4839.92,-6254.82,6692.6,-9843.43,9938.13,-8770.390000000001,9850.0,-6890.899999999999,6480.9,-6530.3099999999995,6185.0
120,2021-03-24,-26.0,1089.07,-1115.07,449.2900000000004,-4769.619999999999,4737.25,-8078.120000000001,8089.07,-6135.799999999998,4839.92,-6254.82,6692.6,-9843.43,9938.13,-8770.390000000001,9850.0,-6890.899999999999,6480.9
150,2021-04-23,-1.75,1.25,-3.0,392.6700000000004,-11461.65,11200.0,-4769.619999999999,4737.25,-8078.120000000001,8089.07,-6135.799999999998,4839.92,-6254.82,6692.6,-9843.43,9938.13,-8770.390000000001,9850.0
180,2021-05-23,0.0,0.0,0.0,135.59000000000043,-6947.5599999999995,7812.0,-11461.65,11200.0,-4769.619999999999,4737.25,-8078.120000000001,8089.07,-6135.799999999998,4839.92,-6254.82,6692.6,-9843.43,9938.13
0,2018-07-01,0.0,0.0,0.0,2235.649999999994,-1778.27,1725.4,-2443.21,3845.72,-708.8299999999999,1046.0,-348.53999999999996,498.91,-149.45000000000002,454.36,-735.43,646.0,-1748.5700000000004,1706.0
30,2018-07-31,0.0,0.0,0.0,1910.5599999999936,-2083.84,1865.5800000000002,-1778.27,1725.4,-2443.21,3845.72,-708.8299999999999,1046.0,-348.53999999999996,498.91,-149.45000000000002,454.36,-735.43,646.0
60,2018-08-30,0.0,0.0,0.0,3010.299999999994,-930.63,1796.0,-2083.84,1865.5800000000002,-1778.27,1725.4,-2443.21,3845.72,-708.8299999999999,1046.0,-348.53999999999996,498.91,-149.45000000000002,454.36
90,2018-09-29,0.0,0.0,0.0,2892.2399999999934,-1129.55,454.89,-930.63,1796.0,-2083.84,1865.5800000000002,-1778.27,1725.4,-2443.21,3845.72,-708.8299999999999,1046.0,-348.53999999999996,498.91
120,2018-10-29,-86.19,8.89,-95.08,2299.159999999993,-2090.76,1206.0,-1129.55,454.89,-930.63,1796.0,-2083.84,1865.5800000000002,-1778.27,1725.4,-2443.21,3845.72,-708.8299999999999,1046.0
150,2018-11-28,0.0,0.0,0.0,1368.2099999999937,-1187.57,1196.0,-2090.76,1206.0,-1129.55,454.89,-930.63,1796.0,-2083.84,1865.5800000000002,-1778.27,1725.4,-2443.21,3845.72
180,2018-12-28,0.0,0.0,0.0,946.9599999999934,-1561.6400000000003,1124.59,-1187.57,1196.0,-2090.76,1206.0,-1129.55,454.89,-930.63,1796.0,-2083.84,1865.5800000000002,-1778.27,1725.4
210,2019-01-27,0.0,0.0,0.0,776.4699999999933,-1925.5600000000004,1541.1100000000001,-1561.6400000000003,1124.59,-1187.57,1196.0,-2090.76,1206.0,-1129.55,454.89,-930.63,1796.0,-2083.84,1865.5800000000002
240,2019-02-26,-60.0,0.0,-60.0,575.1399999999935,-2189.6599999999994,2143.31,-1925.5600000000004,1541.1100000000001,-1561.6400000000003,1124.59,-1187.57,1196.0,-2090.76,1206.0,-1129.55,454.89,-930.63,1796.0
270,2019-03-28,-24.46,0.0,-24.46,493.2499999999936,-1411.7600000000002,1329.0,-2189.6599999999994,2143.31,-1925.5600000000004,1541.1100000000001,-1561.6400000000003,1124.59,-1187.57,1196.0,-2090.76,1206.0,-1129.55,454.89
300,2019-04-27,0.0,0.0,0.0,402.0299999999935,-1460.84,1211.27,-1411.7600000000002,1329.0,-2189.6599999999994,2143.31,-1925.5600000000004,1541.1100000000001,-1561.6400000000003,1124.59,-1187.57,1196.0,-2090.76,1206.0
330,2019-05-27,-9.99,0.0,-9.99,146.44999999999345,-455.68,1106.0900000000001,-1460.84,1211.27,-1411.7600000000002,1329.0,-2189.6599999999994,2143.31,-1925.5600000000004,1541.1100000000001,-1561.6400000000003,1124.59,-1187.57,1196.0
360,2019-06-26,-10.35,0.0,-10.35,797.2199999999934,-975.4799999999999,496.44000000000005,-455.68,1106.0900000000001,-1460.84,1211.27,-1411.7600000000002,1329.0,-2189.6599999999994,2143.31,-1925.5600000000004,1541.1100000000001,-1561.6400000000003,1124.59
390,2019-07-26,-50.0,0.0,-50.0,357.82999999999345,-373.88,290.0,-975.4799999999999,496.44000000000005,-455.68,1106.0900000000001,-1460.84,1211.27,-1411.7600000000002,1329.0,-2189.6599999999994,2143.31,-1925.5600000000004,1541.1100000000001
420,2019-08-25,0.0,0.0,0.0,243.44999999999342,-297.11,257.0,-373.88,290.0,-975.4799999999999,496.44000000000005,-455.68,1106.0900000000001,-1460.84,1211.27,-1411.7600000000002,1329.0,-2189.6599999999994,2143.31
450,2019-09-24,93.17,101.0,-7.83,90.66999999999344,-1420.37,1576.96,-297.11,257.0,-373.88,290.0,-975.4799999999999,496.44000000000005,-455.68,1106.0900000000001,-1460.84,1211.27,-1411.7600000000002,1329.0
480,2019-10-24,-6.83,1.0,-7.83,347.2599999999932,-1409.1,2000.0,-1420.37,1576.96,-297.11,257.0,-373.88,290.0,-975.4799999999999,496.44000000000005,-455.68,1106.0900000000001,-1460.84,1211.27
510,2019-11-23,0.0,0.0,0.0,950.8299999999932,-2568.64,2001.0,-1409.1,2000.0,-1420.37,1576.96,-297.11,257.0,-373.88,290.0,-975.4799999999999,496.44000000000005,-455.68,1106.0900000000001
540,2019-12-23,0.0,0.0,0.0,383.1899999999931,-3101.67,3396.0,-2568.64,2001.0,-1409.1,2000.0,-1420.37,1576.96,-297.11,257.0,-373.88,290.0,-975.4799999999999,496.44000000000005
570,2020-01-22,0.0,0.0,0.0,1087.5199999999932,-1415.1399999999999,3801.0,-3101.67,3396.0,-2568.64,2001.0,-1409.1,2000.0,-1420.37,1576.96,-297.11,257.0,-373.88,290.0
600,2020-02-21,0.0,0.0,0.0,3081.1399999999935,-4909.08,4177.68,-1415.1399999999999,3801.0,-3101.67,3396.0,-2568.64,2001.0,-1409.1,2000.0,-1420.37,1576.96,-297.11,257.0
630,2020-03-22,0.0,0.0,0.0,2331.9799999999927,-2474.1099999999997,2937.0,-4909.08,4177.68,-1415.1399999999999,3801.0,-3101.67,3396.0,-2568.64,2001.0,-1409.1,2000.0,-1420.37,1576.96
660,2020-04-21,-244.99,0.0,-244.99,3020.3599999999933,-2212.45,3527.0,-2474.1099999999997,2937.0,-4909.08,4177.68,-1415.1399999999999,3801.0,-3101.67,3396.0,-2568.64,2001.0,-1409.1,2000.0
690,2020-05-21,0.0,0.0,0.0,4119.909999999994,-2121.46,3051.77,-2212.45,3527.0,-2474.1099999999997,2937.0,-4909.08,4177.68,-1415.1399999999999,3801.0,-3101.67,3396.0,-2568.64,2001.0
720,2020-06-20,0.0,0.0,0.0,5419.449999999995,-1825.6,2401.0,-2121.46,3051.77,-2212.45,3527.0,-2474.1099999999997,2937.0,-4909.08,4177.68,-1415.1399999999999,3801.0,-3101.67,3396.0
750,2020-07-20,-1068.05,0.0,-1068.05,6663.679999999997,-1040.5700000000002,3344.49,-1825.6,2401.0,-2121.46,3051.77,-2212.45,3527.0,-2474.1099999999997,2937.0,-4909.08,4177.68,-1415.1399999999999,3801.0
780,2020-08-19,-24.950000000000003,12.56,-37.510000000000005,7924.499999999997,-4543.620000000001,3871.25,-1040.5700000000002,3344.49,-1825.6,2401.0,-2121.46,3051.77,-2212.45,3527.0,-2474.1099999999997,2937.0,-4909.08,4177.68
810,2020-09-18,-69.3,0.0,-69.3,7296.479999999997,-3388.0200000000004,2700.0,-4543.620000000001,3871.25,-1040.5700000000002,3344.49,-1825.6,2401.0,-2121.46,3051.77,-2212.45,3527.0,-2474.1099999999997,2937.0
840,2020-10-18,0.0,0.0,0.0,5858.059999999998,-5595.539999999999,4374.6900000000005,-3388.0200000000004,2700.0,-4543.620000000001,3871.25,-1040.5700000000002,3344.49,-1825.6,2401.0,-2121.46,3051.77,-2212.45,3527.0
870,2020-11-17,1223.84,1245.0,-21.16,4094.4699999999984,-1911.8500000000001,4581.29,-5595.539999999999,4374.6900000000005,-3388.0200000000004,2700.0,-4543.620000000001,3871.25,-1040.5700000000002,3344.49,-1825.6,2401.0,-2121.46,3051.77
900,2020-12-17,0.0,0.0,0.0,8022.679999999999,-7262.060000000001,4100.0,-1911.8500000000001,4581.29,-5595.539999999999,4374.6900000000005,-3388.0200000000004,2700.0,-4543.620000000001,3871.25,-1040.5700000000002,3344.49,-1825.6,2401.0
930,2021-01-16,0.0,0.0,0.0,5108.709999999999,-2735.84,2600.0,-7262.060000000001,4100.0,-1911.8500000000001,4581.29,-5595.539999999999,4374.6900000000005,-3388.0200000000004,2700.0,-4543.620000000001,3871.25,-1040.5700000000002,3344.49
960,2021-02-15,-60.0,0.0,-60.0,4749.850000000001,-1872.1799999999998,3600.0,-2735.84,2600.0,-7262.060000000001,4100.0,-1911.8500000000001,4581.29,-5595.539999999999,4374.6900000000005,-3388.0200000000004,2700.0,-4543.620000000001,3871.25
990,2021-03-17,3600.0,3600.0,0.0,2817.670000000001,-3469.5299999999997,0.0,-1872.1799999999998,3600.0,-2735.84,2600.0,-7262.060000000001,4100.0,-1911.8500000000001,4581.29,-5595.539999999999,4374.6900000000005,-3388.0200000000004,2700.0
1020,2021-04-16,0.0,0.0,0.0,4054.9800000000005,-1464.92,900.0,-3469.5299999999997,0.0,-1872.1799999999998,3600.0,-2735.84,2600.0,-7262.060000000001,4100.0,-1911.8500000000001,4581.29,-5595.539999999999,4374.6900000000005
1050,2021-05-16,0.0,0.0,0.0,2402.6600000000003,-3194.02,4818.17,-1464.92,900.0,-3469.5299999999997,0.0,-1872.1799999999998,3600.0,-2735.84,2600.0,-7262.060000000001,4100.0,-1911.8500000000001,4581.29
0,2020-03-22,0.0,0.0,0.0,40988.54000000001,-2019.28,0.0,-258.76,2500.0,-12888.5,22000.0,-94.16,5000.0,-1685.2399999999998,1200.0,-2146.16,1700.0,-1043.64,1043.64
30,2020-04-21,0.0,0.0,0.0,38817.18000000001,-10032.11,0.0,-2019.28,0.0,-258.76,2500.0,-12888.5,22000.0,-94.16,5000.0,-1685.2399999999998,1200.0,-2146.16,1700.0
60,2020-05-21,0.0,0.0,0.0,33765.79000000001,-14032.11,5000.0,-10032.11,0.0,-2019.28,0.0,-258.76,2500.0,-12888.5,22000.0,-94.16,5000.0,-1685.2399999999998,1200.0
90,2020-06-20,0.0,0.0,0.0,19765.790000000005,-6700.91,0.0,-14032.11,5000.0,-10032.11,0.0,-2019.28,0.0,-258.76,2500.0,-12888.5,22000.0,-94.16,5000.0
120,2020-07-20,0.0,0.0,0.0,13064.880000000005,-180.11,4480.0,-6700.91,0.0,-14032.11,5000.0,-10032.11,0.0,-2019.28,0.0,-258.76,2500.0,-12888.5,22000.0
150,2020-08-19,0.0,0.0,0.0,15132.660000000003,-251.01,6407.5,-180.11,4480.0,-6700.91,0.0,-14032.11,5000.0,-10032.11,0.0,-2019.28,0.0,-258.76,2500.0
180,2020-09-18,2310.0,2310.0,0.0,21179.15,-2565.2000000000003,1648.0,-251.01,6407.5,-180.11,4480.0,-6700.91,0.0,-14032.11,5000.0,-10032.11,0.0,-2019.28,0.0
210,2020-10-18,0.0,0.0,0.0,22543.95,-13004.060000000001,18919.3,-2565.2000000000003,1648.0,-251.01,6407.5,-180.11,4480.0,-6700.91,0.0,-14032.11,5000.0,-10032.11,0.0
240,2020-11-17,3300.0,3300.0,0.0,25187.19,-9002.11,2500.0,-13004.060000000001,18919.3,-2565.2000000000003,1648.0,-251.01,6407.5,-180.11,4480.0,-6700.91,0.0,-14032.11,5000.0
270,2020-12-17,0.0,0.0,0.0,19485.079999999998,-2594.23,0.0,-9002.11,2500.0,-13004.060000000001,18919.3,-2565.2000000000003,1648.0,-251.01,6407.5,-180.11,4480.0,-6700.91,0.0
300,2021-01-16,0.0,0.0,0.0,19422.96,-16536.82,0.0,-2594.23,0.0,-9002.11,2500.0,-13004.060000000001,18919.3,-2565.2000000000003,1648.0,-251.01,6407.5,-180.11,4480.0
330,2021-02-15,-32.11,0.0,-32.11,2886.140000000001,-21187.440000000002,28500.0,-16536.82,0.0,-2594.23,0.0,-9002.11,2500.0,-13004.060000000001,18919.3,-2565.2000000000003,1648.0,-251.01,6407.5
360,2021-03-17,0.0,0.0,0.0,11172.16,-21673.08,10305.49,-21187.440000000002,28500.0,-16536.82,0.0,-2594.23,0.0,-9002.11,2500.0,-13004.060000000001,18919.3,-2565.2000000000003,1648.0
390,2021-04-16,3499.0,5400.0,-1901.0,-4700.0,-16622.440000000002,22016.26,-21673.08,10305.49,-21187.440000000002,28500.0,-16536.82,0.0,-2594.23,0.0,-9002.11,2500.0,-13004.060000000001,18919.3
420,2021-05-16,0.0,0.0,0.0,1192.8199999999997,-14169.19,10178.86,-16622.440000000002,22016.26,-21673.08,10305.49,-21187.440000000002,28500.0,-16536.82,0.0,-2594.23,0.0,-9002.11,2500.0
0,2020-10-27,0.0,0.0,0.0,16.379999999999992,-58.199999999999996,50.0,-77.33,72.76,-740.6,20.0,-6140.92,0.0,-6927.33,3390.0699999999997,-286.37000000000006,700.0,-15.99,0.0
30,2020-11-26,0.0,0.0,0.0,17.249999999999993,-23.4,100.0,-58.199999999999996,50.0,-77.33,72.76,-740.6,20.0,-6140.92,0.0,-6927.33,3390.0699999999997,-286.37000000000006,700.0
60,2020-12-26,0.0,0.0,0.0,93.85,-2923.4,3900.0,-23.4,100.0,-58.199999999999996,50.0,-77.33,72.76,-740.6,20.0,-6140.92,0.0,-6927.33,3390.0699999999997
90,2021-01-25,1000.0,1000.0,0.0,57.84999999999991,-1023.4,0.0,-2923.4,3900.0,-23.4,100.0,-58.199999999999996,50.0,-77.33,72.76,-740.6,20.0,-6140.92,0.0
120,2021-02-24,0.0,0.0,0.0,47.05000000000002,-23.4,0.0,-1023.4,0.0,-2923.4,3900.0,-23.4,100.0,-58.199999999999996,50.0,-77.33,72.76,-740.6,20.0
150,2021-03-26,0.0,0.0,0.0,23.650000000000013,-23.4,50.0,-23.4,0.0,-1023.4,0.0,-2923.4,3900.0,-23.4,100.0,-58.199999999999996,50.0,-77.33,72.76
180,2021-04-25,0.0,0.0,0.0,50.25000000000001,-78.71,100.0,-23.4,50.0,-23.4,0.0,-1023.4,0.0,-2923.4,3900.0,-23.4,100.0,-58.199999999999996,50.0
210,2021-05-25,0.0,0.0,0.0,126.85,-23.4,0.0,-78.71,100.0,-23.4,50.0,-23.4,0.0,-1023.4,0.0,-2923.4,3900.0,-23.4,100.0
0,2020-08-15,-32.3,0.0,-32.3,61.380000000000265,-768.6800000000001,739.1199999999999,-855.6899999999998,882.45,-1068.7499999999998,1019.5400000000001,-503.94000000000005,366.94,-899.7,1075.9499999999998,-517.2500000000001,418.43999999999994,-757.4300000000002,832.71
30,2020-09-14,0.0,0.0,0.0,34.520000000000245,-941.6600000000001,943.98,-768.6800000000001,739.1199999999999,-855.6899999999998,882.45,-1068.7499999999998,1019.5400000000001,-503.94000000000005,366.94,-899.7,1075.9499999999998,-517.2500000000001,418.43999999999994
60,2020-10-14,0.0,0.0,0.0,5.030000000000259,-1630.19,1642.96,-941.6600000000001,943.98,-768.6800000000001,739.1199999999999,-855.6899999999998,882.45,-1068.7499999999998,1019.5400000000001,-503.94000000000005,366.94,-899.7,1075.9499999999998
90,2020-11-13,13.189999999999998,38.54,-25.35,1.4200000000003214,-1143.48,1672.5700000000002,-1630.19,1642.96,-941.6600000000001,943.98,-768.6800000000001,739.1199999999999,-855.6899999999998,882.45,-1068.7499999999998,1019.5400000000001,-503.94000000000005,366.94
120,2020-12-13,-39.65,0.0,-39.65,583.3500000000003,-2596.23,2064.9700000000003,-1143.48,1672.5700000000002,-1630.19,1642.96,-941.6600000000001,943.98,-768.6800000000001,739.1199999999999,-855.6899999999998,882.45,-1068.7499999999998,1019.5400000000001
150,2021-01-12,-400.67,48.83,-449.5,413.1100000000001,-1659.79,1833.37,-2596.23,2064.9700000000003,-1143.48,1672.5700000000002,-1630.19,1642.96,-941.6600000000001,943.98,-768.6800000000001,739.1199999999999,-855.6899999999998,882.45
180,2021-02-11,56.489999999999995,104.49,-48.0,129.5300000000001,-2021.48,2068.3300000000004,-1659.79,1833.37,-2596.23,2064.9700000000003,-1143.48,1672.5700000000002,-1630.19,1642.96,-941.6600000000001,943.98,-768.6800000000001,739.1199999999999
210,2021-03-13,-55.65,0.0,-55.65,288.5200000000001,-1689.6200000000003,1543.47,-2021.48,2068.3300000000004,-1659.79,1833.37,-2596.23,2064.9700000000003,-1143.48,1672.5700000000002,-1630.19,1642.96,-941.6600000000001,943.98
240,2021-04-12,86.41,128.56,-42.15,0.3100000000000307,-1064.05,976.02,-1689.6200000000003,1543.47,-2021.48,2068.3300000000004,-1659.79,1833.37,-2596.23,2064.9700000000003,-1143.48,1672.5700000000002,-1630.19,1642.96
270,2021-05-12,0.0,0.0,0.0,-1.2900000000000014,-157.28000000000003,170.38,-1064.05,976.02,-1689.6200000000003,1543.47,-2021.48,2068.3300000000004,-1659.79,1833.37,-2596.23,2064.9700000000003,-1143.48,1672.5700000000002
0,2020-04-25,-34.8,0.0,-34.8,102.41999999999958,-1537.39,4074.37,-362.68000000000006,400.0,-2993.54,1780.21,-2238.37,2875.04,-2406.53,2991.99,-2874.77,1754.8000000000002,-6055.370000000001,7131.639999999999
30,2020-05-25,455.21,500.0,-44.79,2149.3899999999994,-3065.6499999999996,1500.0,-1537.39,4074.37,-362.68000000000006,400.0,-2993.54,1780.21,-2238.37,2875.04,-2406.53,2991.99,-2874.77,1754.8000000000002
60,2020-06-24,0.0,0.0,0.0,1060.1699999999996,-679.4200000000001,49.96,-3065.6499999999996,1500.0,-1537.39,4074.37,-362.68000000000006,400.0,-2993.54,1780.21,-2238.37,2875.04,-2406.53,2991.99
90,2020-07-24,0.0,0.0,0.0,420.67999999999967,-348.79,0.0,-679.4200000000001,49.96,-3065.6499999999996,1500.0,-1537.39,4074.37,-362.68000000000006,400.0,-2993.54,1780.21,-2238.37,2875.04
120,2020-08-23,-1.2,0.0,-1.2,61.89999999999963,-59.79,0.0,-348.79,0.0,-679.4200000000001,49.96,-3065.6499999999996,1500.0,-1537.39,4074.37,-362.68000000000006,400.0,-2993.54,1780.21
150,2020-09-22,0.0,0.0,0.0,12.909999999999627,-219.5,220.0,-59.79,0.0,-348.79,0.0,-679.4200000000001,49.96,-3065.6499999999996,1500.0,-1537.39,4074.37,-362.68000000000006,400.0
180,2020-10-22,0.0,0.0,0.0,0.9099999999996271,-522.95,527.8,-219.5,220.0,-59.79,0.0,-348.79,0.0,-679.4200000000001,49.96,-3065.6499999999996,1500.0,-1537.39,4074.37
210,2020-11-21,0.0,0.0,0.0,26.259999999999653,-3071.12,4162.52,-522.95,527.8,-219.5,220.0,-59.79,0.0,-348.79,0.0,-679.4200000000001,49.96,-3065.6499999999996,1500.0
240,2020-12-21,-66.84,0.0,-66.84,1164.4999999999993,-2998.48,2486.82,-3071.12,4162.52,-522.95,527.8,-219.5,220.0,-59.79,0.0,-348.79,0.0,-679.4200000000001,49.96
270,2021-01-20,0.0,0.0,0.0,1170.9999999999995,-1189.24,988.35,-2998.48,2486.82,-3071.12,4162.52,-522.95,527.8,-219.5,220.0,-59.79,0.0,-348.79,0.0
300,2021-02-19,0.0,0.0,0.0,405.10999999999956,-1051.56,834.22,-1189.24,988.35,-2998.48,2486.82,-3071.12,4162.52,-522.95,527.8,-219.5,220.0,-59.79,0.0
330,2021-03-21,0.0,0.0,0.0,303.6099999999996,-1260.93,3182.38,-1051.56,834.22,-1189.24,988.35,-2998.48,2486.82,-3071.12,4162.52,-522.95,527.8,-219.5,220.0
360,2021-04-20,0.0,0.0,0.0,619.2199999999998,-2631.7299999999996,1057.81,-1260.93,3182.38,-1051.56,834.22,-1189.24,988.35,-2998.48,2486.82,-3071.12,4162.52,-522.95,527.8
390,2021-05-20,0.0,0.0,0.0,148.7100000000002,-1095.9099999999999,1013.19,-2631.7299999999996,1057.81,-1260.93,3182.38,-1051.56,834.22,-1189.24,988.35,-2998.48,2486.82,-3071.12,4162.52
0,2020-10-27,-52.720000000000006,0.0,-52.720000000000006,84644.28000000003,-11334.43,131.95,-10113.979999999998,146.35,-11267.060000000001,131.95,-6002.539999999999,131.95,-126.91999999999999,131.95,-6.9399999999999995,0.0,-2985.67,1500.0
30,2020-11-26,-53.620000000000005,0.0,-53.620000000000005,73442.70000000001,-9962.979999999998,141.95,-11334.43,131.95,-10113.979999999998,146.35,-11267.060000000001,131.95,-6002.539999999999,131.95,-126.91999999999999,131.95,-6.9399999999999995,0.0
60,2020-12-26,-43.0,10.0,-53.0,63611.05000000002,-13187.87,2007.4,-9962.979999999998,141.95,-11334.43,131.95,-10113.979999999998,146.35,-11267.060000000001,131.95,-6002.539999999999,131.95,-126.91999999999999,131.95
90,2021-01-25,-127.48,0.0,-127.48,52515.06000000001,-11189.89,3090.0600000000004,-13187.87,2007.4,-9962.979999999998,141.95,-11334.43,131.95,-10113.979999999998,146.35,-11267.060000000001,131.95,-6002.539999999999,131.95
120,2021-02-24,-57.18,0.0,-57.18,44344.93,-18232.079999999998,7860.2,-11189.89,3090.0600000000004,-13187.87,2007.4,-9962.979999999998,141.95,-11334.43,131.95,-10113.979999999998,146.35,-11267.060000000001,131.95
150,2021-03-26,-68.19,0.0,-68.19,33984.06,-11372.58,255.16,-18232.079999999998,7860.2,-11189.89,3090.0600000000004,-13187.87,2007.4,-9962.979999999998,141.95,-11334.43,131.95,-10113.979999999998,146.35
180,2021-04-25,-30.07,0.0,-30.07,22828.52,-10890.680000000002,286.86,-11372.58,255.16,-18232.079999999998,7860.2,-11189.89,3090.0600000000004,-13187.87,2007.4,-9962.979999999998,141.95,-11334.43,131.95
210,2021-05-25,-31.189999999999998,0.0,-31.189999999999998,12225.820000000002,-11980.999999999998,790.6099999999999,-10890.680000000002,286.86,-11372.58,255.16,-18232.079999999998,7860.2,-11189.89,3090.0600000000004,-13187.87,2007.4,-9962.979999999998,141.95
0,2020-11-15,0.0,0.0,0.0,27.349999999999753,-3458.4499999999994,4290.35,-911.8000000000001,557.27,-2767.92,1976.68,-2896.88,3600.1000000000004,-2400.44,2436.85,-1949.6000000000001,1807.47,-4403.929999999999,4847.989999999999
30,2020-12-15,0.0,0.0,0.0,683.0,-1324.57,1011.46,-3458.4499999999994,4290.35,-911.8000000000001,557.27,-2767.92,1976.68,-2896.88,3600.1000000000004,-2400.44,2436.85,-1949.6000000000001,1807.47
60,2021-01-14,0.0,0.0,0.0,452.6400000000001,-1438.91,957.4399999999999,-1324.57,1011.46,-3458.4499999999994,4290.35,-911.8000000000001,557.27,-2767.92,1976.68,-2896.88,3600.1000000000004,-2400.44,2436.85
90,2021-02-13,0.0,0.0,0.0,20.950000000000017,-3249.0700000000006,3300.99,-1438.91,957.4399999999999,-1324.57,1011.46,-3458.4499999999994,4290.35,-911.8000000000001,557.27,-2767.92,1976.68,-2896.88,3600.1000000000004
120,2021-03-15,1.329999999999984,118.07,-116.74000000000001,14.520000000000039,-1996.4999999999998,1988.6299999999999,-3249.0700000000006,3300.99,-1438.91,957.4399999999999,-1324.57,1011.46,-3458.4499999999994,4290.35,-911.8000000000001,557.27,-2767.92,1976.68
150,2021-04-14,-15.85,0.0,-15.85,23.830000000000048,-2854.85,3332.08,-1996.4999999999998,1988.6299999999999,-3249.0700000000006,3300.99,-1438.91,957.4399999999999,-1324.57,1011.46,-3458.4499999999994,4290.35,-911.8000000000001,557.27
180,2021-05-14,-1000.0,0.0,-1000.0,1485.21,-880.97,393.16,-2854.85,3332.08,-1996.4999999999998,1988.6299999999999,-3249.0700000000006,3300.99,-1438.91,957.4399999999999,-1324.57,1011.46,-3458.4499999999994,4290.35
0,2021-02-20,-53.71,0.0,-53.71,44893.82000000001,-11860.33,1639.1999999999998,-11936.449999999999,252.59,-20412.52999999999,5198.87,-10613.449999999999,1361.43,-5162.89,16.91,-11556.49,167.67,-6280.400000000001,3981.54
30,2021-03-22,-101.03,0.0,-101.03,34720.01,-15558.0,1632.8,-11860.33,1639.1999999999998,-11936.449999999999,252.59,-20412.52999999999,5198.87,-10613.449999999999,1361.43,-5162.89,16.91,-11556.49,167.67
60,2021-04-21,-201.45,3.8,-205.25,20895.230000000007,-7109.990000000001,0.0,-15558.0,1632.8,-11860.33,1639.1999999999998,-11936.449999999999,252.59,-20412.52999999999,5198.87,-10613.449999999999,1361.43,-5162.89,16.91
90,2021-05-21,-109.12,0.0,-109.12,13692.910000000003,-9572.89,959.0,-7109.990000000001,0.0,-15558.0,1632.8,-11860.33,1639.1999999999998,-11936.449999999999,252.59,-20412.52999999999,5198.87,-10613.449999999999,1361.43
0,2019-07-23,0.0,0.0,0.0,130.00000000000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-150.0,0.0
30,2019-08-22,0.0,0.0,0.0,130.00000000000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2019-09-21,0.0,0.0,0.0,130.00000000000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2019-10-21,0.0,0.0,0.0,130.00000000000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2019-11-20,0.0,0.0,0.0,130.00000000000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,2019-12-20,0.0,0.0,0.0,130.00000000000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2020-01-19,0.0,0.0,0.0,130.00000000000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2020-02-18,0.0,0.0,0.0,130.00000000000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,2020-03-19,0.0,0.0,0.0,130.00000000000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,2020-04-18,0.0,0.0,0.0,130.00000000000068,-1100.0,1894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,2020-05-18,379.51,379.51,0.0,394.4900000000007,-1570.0,1904.4299999999998,-1100.0,1894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,2020-06-17,-199.98,0.02,-200.0,1308.4100000000008,-3920.0,4151.75,-1570.0,1904.4299999999998,-1100.0,1894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,2020-07-17,-150.0,0.0,-150.0,1490.180000000001,-5000.0,4900.03,-3920.0,4151.75,-1570.0,1904.4299999999998,-1100.0,1894.0,0.0,0.0,0.0,0.0,0.0,0.0
390,2020-08-16,0.0,0.0,0.0,2240.210000000001,-8670.0,7947.1,-5000.0,4900.03,-3920.0,4151.75,-1570.0,1904.4299999999998,-1100.0,1894.0,0.0,0.0,0.0,0.0
